,track_id,danceability,energy,key,loudness,mode,valence,tempo,time_signature,era,era_encode
24431,7CPxCXAPYxiPx0j6amtE6l,0.321,0.0033,1.0,-33.795,1.0,0.0375,170.141,3.0,romantic,2.0
24432,2ZUjFiMVXH99XNvIMO8ifS,0.437,0.00742,4.0,-28.922,1.0,0.241,130.151,4.0,romantic,2.0
24433,11VH7zAfS29f0SIyaxUkco,0.318,0.027,1.0,-30.562,1.0,0.0729,68.514,3.0,romantic,2.0
24434,3rG5w9GRs9arlBQSBhNTaZ,0.259,0.0277,11.0,-29.514,1.0,0.0539,64.67,5.0,romantic,2.0
24435,23P44MWShiuGhSJywV45qi,0.203,0.121,5.0,-25.446,1.0,0.0851,79.724,4.0,romantic,2.0
24436,5LF7Wwm6mmvvr3tS7Z9BIH,0.506,0.128,4.0,-22.488,0.0,0.302,130.212,4.0,romantic,2.0
24437,4rhm85hYOq2mwCiFCTZY3S,0.348,0.193,1.0,-19.719,0.0,0.25,84.183,4.0,romantic,2.0
24438,1N7Sw8NdWYB9SUtTTLfsXx,0.561,0.00389,7.0,-33.392,0.0,0.106,62.744,3.0,romantic,2.0
24439,3RC4H2QoneePvJiZsM4liJ,0.516,0.0413,0.0,-26.107,0.0,0.143,99.148,4.0,romantic,2.0
24440,4djljTrOELg41d5JirsGIj,0.238,0.0518,10.0,-26.776,1.0,0.0405,83.075,3.0,romantic,2.0
24441,1N8k8HQKGnqKyO50avCa6x,0.299,0.0569,10.0,-27.552,0.0,0.182,74.918,4.0,romantic,2.0
24442,5C2Rok5MWC6tzuNrhtP2bA,0.417,0.0241,2.0,-27.06,0.0,0.163,118.245,3.0,romantic,2.0
24443,4hzIglJ4Ej6KSvScXLOEnX,0.319,0.00642,1.0,-36.008,0.0,0.123,79.4,4.0,romantic,2.0
24444,5xpJCOFerN3R7f36xno7KL,0.205,0.0194,11.0,-29.846,1.0,0.143,69.181,5.0,romantic,2.0
24445,0Y00cxhneMhCc0qr460gNv,0.297,0.0183,10.0,-31.856,0.0,0.0695,90.543,4.0,romantic,2.0
24446,1qoqyfDiQdaZt1pEZkWToo,0.439,0.0181,8.0,-26.765,1.0,0.0393,70.36,4.0,romantic,2.0
24447,1lVtuhBEk7npawEYFrYodq,0.267,0.0679,3.0,-31.65,1.0,0.0901,135.858,4.0,romantic,2.0
24448,4hYlXSQMVBarXWqu0OPdo3,0.437,0.0642,7.0,-24.626,1.0,0.273,95.783,3.0,romantic,2.0
24449,6suaEu9apJCj8RauQib9Z2,0.363,0.0191,8.0,-28.576,1.0,0.125,80.233,3.0,romantic,2.0
24450,2ME9LvKOFPrtByJHUxTBRK,0.329,0.00663,9.0,-30.777,1.0,0.0381,133.671,4.0,romantic,2.0
24451,6Kd74eB6QD6UsDlb3TYwWu,0.257,0.209,6.0,-19.87,0.0,0.0714,111.647,4.0,romantic,2.0
24452,1dii7RnqgEmms82oazngfS,0.308,0.0453,0.0,-24.34,1.0,0.107,92.336,4.0,romantic,2.0
24453,4a6ICxccJge91GXENLEQGE,0.306,0.145,7.0,-22.579,1.0,0.224,60.604,4.0,romantic,2.0
24454,6XyyUg2GILihJNtvWHwVoP,0.208,0.0382,6.0,-26.233,0.0,0.0367,95.716,3.0,romantic,2.0
24455,0cPkoByP1JHuCvIIUcPuNh,0.283,0.163,7.0,-22.222,1.0,0.168,98.35,3.0,romantic,2.0
24456,3f9jumLCmhIKLIOpSXJ7S4,0.392,0.104,4.0,-20.234,1.0,0.192,81.534,4.0,romantic,2.0
24457,6TiTtz70ulDDy8Sz4rOIG1,0.379,0.0184,7.0,-30.635,1.0,0.0851,75.043,3.0,romantic,2.0
24458,7bowQUOnTAGL0Wfkofuiw6,0.319,0.0906,11.0,-20.859,1.0,0.066,90.379,3.0,romantic,2.0
24459,6hksO4tqbQfUncxy02reRo,0.551,0.00798,10.0,-23.673,1.0,0.175,79.078,4.0,romantic,2.0
24460,3o3zamgp7YgfQpASnhKrDk,0.483,0.00205,4.0,-33.07,0.0,0.0363,107.183,3.0,romantic,2.0
24461,1bSZ0YembMQ02xSglkdFWd,0.32,0.0128,2.0,-31.303,1.0,0.105,166.01,4.0,romantic,2.0
24462,20rqaqO1ttyWpUBfAYVmZb,0.406,0.0367,2.0,-24.643,0.0,0.14,109.112,4.0,romantic,2.0
24463,0nZpdLXbSDj92VHnnixFBy,0.421,0.027,7.0,-27.664,1.0,0.153,78.212,3.0,romantic,2.0
24464,11GlBTH4SgkbD5QrccI67X,0.481,0.0706,1.0,-16.607,1.0,0.0696,66.562,3.0,romantic,2.0
24465,3rv5SiWDbSKs7ZPi9qDvQR,0.322,0.0247,6.0,-29.694,0.0,0.146,93.427,4.0,romantic,2.0
24466,7pWLDv50M3HjZXxk8h7Sk3,0.241,0.017,6.0,-29.271,0.0,0.0875,72.821,4.0,romantic,2.0
24467,75zuw3XP0QdfZATPhHdzQM,0.424,0.0389,7.0,-27.756,1.0,0.343,137.18,4.0,romantic,2.0
24468,6yPwsPpyrI74tzXBPyz8VL,0.278,0.0134,3.0,-30.358,1.0,0.0652,66.391,3.0,romantic,2.0
24469,2gGmLuHcIrVagW9u6OribT,0.575,0.00215,2.0,-30.943,1.0,0.139,71.363,3.0,romantic,2.0
24470,5MLkef219VFLK3yXdt0lAs,0.356,0.00761,6.0,-25.952,1.0,0.0337,70.424,4.0,romantic,2.0
24471,478elp6WBT7cSt2RCa7Tz2,0.478,0.00172,2.0,-35.187,1.0,0.0457,70.459,4.0,romantic,2.0
24472,3OUC1G6MbCqOPRJO4l2pE6,0.431,0.00527,3.0,-32.617,1.0,0.164,69.908,5.0,romantic,2.0
24473,3C5GjeeZFf6CXbUwYaoRsQ,0.577,0.0017,0.0,-26.413,1.0,0.0791,133.088,4.0,romantic,2.0
24474,5BxcMQ6f4ofZcBCVotnCgr,0.365,0.0253,8.0,-28.855,1.0,0.0991,69.333,4.0,romantic,2.0
24475,5hAgnzZCzbwvjDkH0K8RrI,0.5,0.0365,6.0,-25.026,1.0,0.036,107.894,3.0,romantic,2.0
24476,0TO71tFKUtcv5do2uPxC2S,0.509,0.0026,2.0,-32.822,1.0,0.0381,73.069,4.0,romantic,2.0
24477,5INxauMg9xXD0mPABSTv2w,0.317,0.148,1.0,-20.195,1.0,0.0324,127.132,1.0,romantic,2.0
24478,7JliVrU7iAcN7YM6M95hoI,0.434,0.00304,1.0,-30.636,1.0,0.0777,68.158,4.0,romantic,2.0
24479,1zGFWZn5gAtdU1S5u2JWdl,0.159,0.0465,0.0,-23.294,1.0,0.169,76.586,4.0,romantic,2.0
24480,2piaSNrivVfYiq6ib7Rnn6,0.483,0.0234,11.0,-27.882,0.0,0.403,71.178,4.0,romantic,2.0
24481,2kUtQlFScnvCqcTmEWqGr2,0.137,0.0527,0.0,-24.06,1.0,0.0822,74.007,4.0,romantic,2.0
24482,13iywJQE8bxnCcnsI1f4eG,0.289,0.112,8.0,-19.42,1.0,0.226,133.264,3.0,romantic,2.0
24483,7DfIuafBVxuUvp6MdlDkR9,0.264,0.0324,2.0,-29.033,0.0,0.0739,69.03,4.0,romantic,2.0
24484,0FzHTGH2q4xi3EqIHso14t,0.387,0.00258,3.0,-39.169,1.0,0.0744,65.78,4.0,romantic,2.0
24485,73nqcAUxql5KuaGBOp8IWn,0.424,0.00383,8.0,-37.75,0.0,0.174,136.662,4.0,romantic,2.0
24486,5paP9vqrK0Uq0YYTZOjwce,0.323,0.0157,10.0,-31.146,0.0,0.15,64.825,4.0,romantic,2.0
24487,3UqhaKw49CytYNPjTQ2c63,0.308,0.00247,1.0,-36.205,1.0,0.327,63.696,3.0,romantic,2.0
24488,0dfbIIOyksJGtpKVJqudo7,0.545,0.0325,3.0,-24.933,1.0,0.295,111.189,4.0,romantic,2.0
24489,12qMIzC7UXry03pndElMuS,0.39,0.00761,1.0,-27.475,0.0,0.0363,71.036,3.0,romantic,2.0
24490,3x8IgUtpEUxtExOKJkMCqh,0.39,0.0026,1.0,-31.411,1.0,0.0361,72.068,4.0,romantic,2.0
24491,2tIZooBMb7MjmCfexqg6VS,0.281,0.0241,4.0,-29.328,1.0,0.124,136.11,4.0,romantic,2.0
24492,4rwPZgytnPU14tecXy9jN1,0.307,0.00423,6.0,-37.335,1.0,0.122,63.883,4.0,romantic,2.0
24493,41EXVxfSwRMRo0s4Pey7V6,0.29,0.0351,2.0,-29.354,0.0,0.129,70.176,4.0,romantic,2.0
24494,1WjjRKAYg9OecdJvu9DX6K,0.389,0.0338,1.0,-23.603,1.0,0.0401,64.052,4.0,romantic,2.0
24495,5sTDIM2ZzVsYmJJ9YI69Jz,0.193,0.147,5.0,-22.74,1.0,0.18,67.961,4.0,romantic,2.0
24496,7fP0gd8efLNavAb5AY3B7p,0.251,0.0225,3.0,-27.748,0.0,0.132,74.028,3.0,romantic,2.0
24497,6Yr0AVhtp6kGIFyp9rO1TL,0.183,0.184,6.0,-20.588,0.0,0.0643,89.778,4.0,romantic,2.0
24498,1v5eQzz6lRJ0lsaxpdv1oe,0.443,0.00303,4.0,-31.853,1.0,0.328,133.53,5.0,romantic,2.0
24499,6x18aWkcRVhsendlkBtcLh,0.21,0.0456,1.0,-26.424,1.0,0.0448,79.372,4.0,romantic,2.0
24500,6ROYOAZxbnjqxLRbga4kM0,0.435,0.0226,2.0,-28.23,0.0,0.045,65.847,3.0,romantic,2.0
24501,2m5XIL6eyRBcwbI8kWTMEI,0.452,0.0654,2.0,-22.052,0.0,0.287,108.998,4.0,romantic,2.0
24502,2XiBKSNvFpNzTcWJ9uniw9,0.485,0.0015,8.0,-37.074,1.0,0.133,139.599,3.0,romantic,2.0
24503,6B4LM2WbKyRK4gNMO3ztUj,0.339,0.157,2.0,-19.188,0.0,0.522,135.44,4.0,romantic,2.0
24504,1VyVj7qijj4SPRDbTM6JNA,0.443,0.0251,4.0,-25.598,0.0,0.0716,74.858,4.0,romantic,2.0
24505,7moKzCQj5YD9DfJK946C9y,0.124,0.0289,3.0,-29.412,0.0,0.033,85.689,4.0,romantic,2.0
24506,4B3ArIpUKdXGnGE9L4JQ2a,0.358,0.019,10.0,-35.201,0.0,0.318,134.412,4.0,romantic,2.0
24507,7ggFfOXAyJcekJwrRExAfi,0.409,0.0658,7.0,-22.895,1.0,0.0963,67.831,4.0,romantic,2.0
24508,0OTXJuaMvWnwqFHctPFZUc,0.592,0.00378,5.0,-29.259,1.0,0.13,138.35,4.0,romantic,2.0
24509,4w6LbUhwWU6Nl9EpyQ7FDd,0.343,0.037,7.0,-29.438,1.0,0.309,77.507,4.0,romantic,2.0
24510,6qHYZsGpJlC9ojwJS48gkV,0.593,0.0364,5.0,-22.198,0.0,0.302,98.596,4.0,romantic,2.0
24511,582JTZ2VQ2Crq9UW8dB0nS,0.143,0.0139,2.0,-26.31,0.0,0.166,69.629,4.0,romantic,2.0
24512,4UxJg2wiHn1hFXfZnr6txD,0.43,0.00563,6.0,-27.067,1.0,0.0398,71.066,4.0,romantic,2.0
24513,7HshBuqykE5rkZKL9QokaT,0.308,0.0277,9.0,-25.14,1.0,0.0368,69.06,3.0,romantic,2.0
24514,53GZytuQJKUa2x4kjqobHv,0.415,0.18,7.0,-17.876,1.0,0.256,105.98,4.0,romantic,2.0
24515,1ubxiO6nsyX3P7h4f3jSpn,0.494,0.00954,8.0,-34.514,0.0,0.296,131.069,4.0,romantic,2.0
24516,5TEdYvv0U3Io78rpJFgbXP,0.24,0.0427,6.0,-33.029,0.0,0.408,179.055,4.0,romantic,2.0
24517,6zLHQgEHukkvfNO9CCK5E8,0.289,0.0481,8.0,-24.674,1.0,0.0546,78.281,4.0,romantic,2.0
24518,6i0zHJBqa94n58G4FOp7st,0.356,0.18,9.0,-18.581,1.0,0.215,92.513,5.0,romantic,2.0
24519,2FarPRbZhrGJdYdZhY11d7,0.344,0.0063,8.0,-35.516,1.0,0.0659,71.287,3.0,romantic,2.0
24520,0rAC34MABvX0VKd9wbRycH,0.297,0.0331,6.0,-20.822,1.0,0.0337,71.274,3.0,romantic,2.0
24521,6QyBkBsX403cGjaMqUJTTe,0.331,0.00354,10.0,-39.879,1.0,0.0422,67.829,3.0,romantic,2.0
24522,17Iog36Gcbq8zPBz9xQXan,0.321,0.203,6.0,-17.894,1.0,0.253,134.432,4.0,romantic,2.0
24523,5ctrwSyuntw27ZJHhf2Szg,0.0624,0.0286,8.0,-29.517,0.0,0.0288,66.635,4.0,romantic,2.0
24524,7ofolzMCZBUYtd9MbmtD8H,0.478,0.0341,5.0,-20.522,0.0,0.0758,132.868,4.0,romantic,2.0
24525,2FpEEzNsC4cR3fj6fnego3,0.368,0.0231,6.0,-23.017,1.0,0.0379,110.953,3.0,romantic,2.0
24526,78Qb2wMs2HX8hh08zrgQRv,0.416,0.0688,5.0,-21.861,1.0,0.098,85.422,4.0,romantic,2.0
24527,6k0pHmeRQUvOIFScd6VRRt,0.205,0.00962,7.0,-33.782,0.0,0.0332,57.71,4.0,romantic,2.0
24528,7GOSZodvhkHxA1lwp6P6q5,0.139,0.0686,0.0,-25.948,1.0,0.033,142.199,5.0,romantic,2.0
24529,6SQonoeJ8cwnS6pkhndG4Q,0.243,0.0196,6.0,-30.341,1.0,0.038,73.103,3.0,romantic,2.0
24530,3yyqGomVFBFRlgbTcWQFz9,0.285,0.111,4.0,-22.096,1.0,0.152,71.126,4.0,romantic,2.0
24531,5xRCYHh1Oodzo4dMBz1lRX,0.328,0.0443,6.0,-24.662,1.0,0.0354,131.142,3.0,romantic,2.0
24532,4Zwuc46dP2HS6v2WatCmlA,0.255,0.0169,1.0,-29.751,1.0,0.0333,67.672,4.0,romantic,2.0
24533,2dODzNDYbQKe069VtOw8wI,0.186,0.0455,2.0,-23.635,0.0,0.0397,79.105,3.0,romantic,2.0
24534,109Gp5vQmESsdXJSQ8UmpG,0.307,0.164,4.0,-19.213,1.0,0.0758,71.819,4.0,romantic,2.0
24535,71i191qbDwUjCC5nTJQx0p,0.542,0.121,11.0,-20.427,0.0,0.538,113.198,5.0,romantic,2.0
24536,0HU9uhSYW1bc5GzG1TJGeF,0.0792,0.0807,10.0,-22.784,0.0,0.0369,76.838,4.0,romantic,2.0
24537,6PRFw5YoOTj0P2GUlW46VC,0.502,0.00554,4.0,-26.82,1.0,0.0411,101.701,4.0,romantic,2.0
24538,5jhNlhWPvnZcuOOeBIcx2F,0.418,0.0056,7.0,-22.996,1.0,0.0369,67.242,3.0,romantic,2.0
24539,7Ltwf9OuiRO8QbdDja0ZAI,0.393,0.0022,0.0,-35.336,1.0,0.0328,167.243,3.0,romantic,2.0
24540,1nf8NMgFua1yzQauhvzCbr,0.463,0.00205,4.0,-37.781,0.0,0.0791,134.179,5.0,romantic,2.0
24541,4pUF6X6EWQmw0LwEkswxPI,0.217,0.138,6.0,-19.345,0.0,0.0388,71.329,3.0,romantic,2.0
24542,4fPbB9WBb8dj1a5TwOcaCq,0.271,0.037,11.0,-27.104,1.0,0.0698,70.484,4.0,romantic,2.0
24543,60VLCKXdszrMfPbf0mmddh,0.435,0.00374,0.0,-37.059,1.0,0.0773,78.588,4.0,romantic,2.0
24544,1mQwQeEdCvjaFTMxXxMNa3,0.472,0.152,5.0,-22.267,0.0,0.316,117.766,4.0,romantic,2.0
24545,0S7ZpIF3FMFKfNdUbAKq3f,0.347,0.0327,6.0,-21.198,1.0,0.151,73.894,3.0,romantic,2.0
24546,7AFtjy2FgS4wNByeMO3VqT,0.319,0.143,6.0,-25.709,0.0,0.202,113.092,4.0,romantic,2.0
24547,3fY5QEevevmZCHnS3NkTCB,0.305,0.0641,9.0,-23.291,1.0,0.122,69.739,3.0,romantic,2.0
24548,05xTcpDa1nhxvrqZHSr6qL,0.439,0.0281,0.0,-27.596,1.0,0.321,100.228,4.0,romantic,2.0
24549,4kAL6V6YgXGVar309TL3hc,0.406,0.0612,5.0,-24.28,1.0,0.189,109.881,4.0,romantic,2.0
24550,3HMtWb7d79EUCyd2VdFFR4,0.326,0.0214,8.0,-31.539,1.0,0.076,126.184,4.0,romantic,2.0
24551,2cisbftPdzxPh3dpiRN9yj,0.268,0.0649,0.0,-30.89,0.0,0.0656,166.26,4.0,romantic,2.0
24552,1pErAzg7x285btOyGSHYsE,0.168,0.0315,6.0,-27.695,1.0,0.194,85.019,4.0,romantic,2.0
24553,3WAaEV8j18bNlnupAxjvcp,0.323,0.0994,1.0,-25.924,1.0,0.306,106.623,4.0,romantic,2.0
24554,2YhLd6NBjVKuuP7b66tlj7,0.131,0.111,2.0,-21.905,0.0,0.078,72.982,4.0,romantic,2.0
24555,2Y0D3MMlz9r8YLB0vobyLT,0.389,0.0307,0.0,-31.809,1.0,0.04,128.098,4.0,romantic,2.0
24556,7tnmAjl0DnRQPLLknPvTlI,0.308,0.00209,0.0,-35.566,1.0,0.207,69.637,5.0,romantic,2.0
24557,3CiOubm8VGqFyhXtJWwUiw,0.36,0.022,8.0,-28.443,0.0,0.0809,92.14,3.0,romantic,2.0
24558,1Vxlp6KWMs0wTiPHIGtDiy,0.316,0.0911,0.0,-25.516,1.0,0.0553,85.816,4.0,romantic,2.0
24559,3sOAbY4NHYBsXpF4wjaWcg,0.357,0.071,4.0,-24.515,0.0,0.261,95.423,4.0,romantic,2.0
24560,4wttSYnUWk2DdUHOqTI1zM,0.489,0.0659,3.0,-22.076,1.0,0.284,103.338,4.0,romantic,2.0
24561,5Qb6xsTEjaAMXqy06LoFIN,0.321,0.0033,1.0,-33.795,1.0,0.0375,170.141,3.0,romantic,2.0
24562,6ByS0ktZiTHOVRqTmkY9a0,0.437,0.00742,4.0,-28.922,1.0,0.241,130.151,4.0,romantic,2.0
24563,4T8ybB7Z4OcHAktoGyn1C9,0.318,0.027,1.0,-30.562,1.0,0.0729,68.514,3.0,romantic,2.0
24564,0c4SSNSfwPnzkpw258ir09,0.259,0.0277,11.0,-29.514,1.0,0.0539,64.67,5.0,romantic,2.0
24565,6WKvbEuxlYft4CIHXJgQ4b,0.203,0.121,5.0,-25.446,1.0,0.0851,79.724,4.0,romantic,2.0
24566,2qPbGNFhgpt7vTsl0MWr05,0.506,0.128,4.0,-22.488,0.0,0.302,130.212,4.0,romantic,2.0
24567,3GrXzaEx2mSSsJhe6LBSY4,0.348,0.193,1.0,-19.719,0.0,0.25,84.183,4.0,romantic,2.0
24568,7rJfhGcVLCxq4NnLxf8BQJ,0.561,0.00389,7.0,-33.392,0.0,0.106,62.744,3.0,romantic,2.0
24569,1nY81JBEtHalWsyO4BNJhB,0.516,0.0413,0.0,-26.107,0.0,0.143,99.148,4.0,romantic,2.0
24570,5lG6ZKiiByc34kBA52VSNv,0.238,0.0518,10.0,-26.776,1.0,0.0405,83.075,3.0,romantic,2.0
24571,1dOIB3I5qJKcNsnovHwUkE,0.299,0.0569,10.0,-27.552,0.0,0.182,74.918,4.0,romantic,2.0
24572,4YbCg7gRJIiKrKBjX0Ae06,0.417,0.0241,2.0,-27.06,0.0,0.163,118.245,3.0,romantic,2.0
24573,6XyzOII1ImrmjSD39L8OED,0.319,0.00642,1.0,-36.008,0.0,0.123,79.4,4.0,romantic,2.0
24574,3YXNvB1Pnvi303TCzgoLcR,0.205,0.0194,11.0,-29.846,1.0,0.143,69.181,5.0,romantic,2.0
24575,5PTt32TamPPe3sbWLwrFNi,0.297,0.0183,10.0,-31.856,0.0,0.0695,90.543,4.0,romantic,2.0
24576,4NPgqtr1ZQmD3yPJ5wUNpU,0.439,0.0181,8.0,-26.765,1.0,0.0393,70.36,4.0,romantic,2.0
24577,5mXwxj4t6L7swyqCo21veM,0.267,0.0679,3.0,-31.65,1.0,0.0901,135.858,4.0,romantic,2.0
24578,53vCr0fuZgvyfnd1v6Em1z,0.437,0.0642,7.0,-24.626,1.0,0.273,95.783,3.0,romantic,2.0
24579,1ekG22s9LXsNdv1ilFlAba,0.363,0.0191,8.0,-28.576,1.0,0.125,80.233,3.0,romantic,2.0
24580,1LQv7LY2vD3tB5Ljmxe9hp,0.329,0.00663,9.0,-30.777,1.0,0.0381,133.671,4.0,romantic,2.0
24581,3FdbznbwnUs6G3VzR1QYRy,0.257,0.209,6.0,-19.87,0.0,0.0714,111.647,4.0,romantic,2.0
24582,3PTAQpzKsDYlse3js85upb,0.308,0.0453,0.0,-24.34,1.0,0.107,92.336,4.0,romantic,2.0
24583,5uWzNeqOCK4cH9YEAXQWUI,0.306,0.145,7.0,-22.579,1.0,0.224,60.604,4.0,romantic,2.0
24584,18ckpromFsEyWoFON6r6Cf,0.208,0.0382,6.0,-26.233,0.0,0.0367,95.716,3.0,romantic,2.0
24585,09Mo9AWVoPr9WHZlrCmdRX,0.283,0.163,7.0,-22.222,1.0,0.168,98.35,3.0,romantic,2.0
24586,4nrLCqIDKIEnajaZWSVf9g,0.392,0.104,4.0,-20.234,1.0,0.192,81.534,4.0,romantic,2.0
24587,2pZl80QBBNXRMfXIBvorRy,0.379,0.0184,7.0,-30.635,1.0,0.0851,75.043,3.0,romantic,2.0
24588,5d1vAQEOzqdNq0hnj4Uiaq,0.319,0.0906,11.0,-20.859,1.0,0.066,90.379,3.0,romantic,2.0
24589,08tyDRFUDPkrkzRGrLqhMm,0.551,0.00798,10.0,-23.673,1.0,0.175,79.078,4.0,romantic,2.0
24590,4DntM6UY5GJC7qWL995ALu,0.483,0.00205,4.0,-33.07,0.0,0.0363,107.183,3.0,romantic,2.0
24591,08D6RLlbdgn0ehFlj3M8L7,0.409,0.0085,4.0,-33.284,1.0,0.223,135.92,3.0,romantic,2.0
24592,6V7Tw7o39C3sSHS09gXtGG,0.131,0.111,2.0,-21.905,0.0,0.078,72.982,4.0,romantic,2.0
24593,5o6YpJhvJYlAwtbwJUCZC4,0.435,0.133,1.0,-19.684,1.0,0.202,188.573,4.0,romantic,2.0
24594,7y8zKEPzmIITutKa6eAs9u,0.251,0.00287,6.0,-41.556,0.0,0.0339,74.05,3.0,romantic,2.0
24595,5MAESzvwOH5f64TJ7fhTkP,0.175,0.0347,6.0,-24.364,1.0,0.0346,84.546,3.0,romantic,2.0
24596,2GIm7l4SNJgbfP120duYkE,0.255,0.00246,8.0,-34.576,1.0,0.0646,56.251,4.0,romantic,2.0
24597,09AzbLw3BQDn2L1l2Zmsft,0.231,0.0654,8.0,-31.728,1.0,0.0744,135.952,4.0,romantic,2.0
24598,6nLC7RN07nriQ4qDUpEf3y,0.381,0.142,5.0,-18.197,1.0,0.315,131.075,4.0,romantic,2.0
24599,7aAT67PqxLo4uMrbN6TczT,0.194,0.073,10.0,-25.707,0.0,0.102,75.5,4.0,romantic,2.0
24600,55MOxArOLrKqdXrFJeZ4j4,0.376,0.0657,9.0,-22.448,0.0,0.0363,88.279,4.0,romantic,2.0
24601,4wQXxSTjzkI9ACvA6NInE9,0.233,0.195,10.0,-17.175,1.0,0.192,77.198,3.0,romantic,2.0
24602,7BR4xMdfggWtAD6U8P58Fp,0.215,0.0508,1.0,-29.563,1.0,0.0619,91.427,4.0,romantic,2.0
24603,6gyRktmetbf4MuWhRfuu47,0.381,0.0257,3.0,-27.98,0.0,0.0364,80.522,1.0,romantic,2.0
24604,2wQURaDBPP9Z33ToolVG04,0.249,0.0744,2.0,-26.176,0.0,0.174,104.241,3.0,romantic,2.0
24605,2p4wnXV2uAFBpwDzKAvqGC,0.22,0.00113,4.0,-44.306,0.0,0.384,79.818,3.0,romantic,2.0
24606,0jZyJmOc4m06lNKBA56kVl,0.402,0.0323,11.0,-29.899,0.0,0.302,66.219,4.0,romantic,2.0
24607,1PNVsUibApT9DEIWlIhVxV,0.271,0.037,11.0,-27.104,1.0,0.0698,70.484,4.0,romantic,2.0
24608,5qLl6tiVVVjCGkRldP4ZZb,0.357,0.0279,5.0,-29.842,0.0,0.0867,75.253,3.0,romantic,2.0
24609,2CU37GLUTSHYPpdoNP5itI,0.101,0.0323,6.0,-27.635,0.0,0.034,176.426,4.0,romantic,2.0
24610,3qkY2DeKnLnNWAUYMf8Ai5,0.308,0.0339,3.0,-18.282,0.0,0.225,73.124,3.0,romantic,2.0
24611,300zxwFex4xAGIz1gDmSOE,0.237,0.00336,5.0,-38.709,1.0,0.0389,71.973,4.0,romantic,2.0
24612,60MVAXY4exLRRkbmhsR01i,0.165,0.00553,2.0,-37.789,0.0,0.038,130.052,5.0,romantic,2.0
24613,2p6rSWC2tOD6SUAB6NG5nI,0.182,0.0363,10.0,-26.969,1.0,0.0481,77.172,3.0,romantic,2.0
24614,5nELtzpXOWJskZLTiG5TIZ,0.41,0.0128,4.0,-35.086,1.0,0.112,141.929,4.0,romantic,2.0
24615,5eajYmcJ9UxxX6gfIyc9QJ,0.205,0.0194,11.0,-29.846,1.0,0.143,69.181,5.0,romantic,2.0
24616,1Hkll1jvaOhYK4HIeqZdVU,0.412,0.0047,5.0,-31.127,1.0,0.0721,68.35,5.0,romantic,2.0
24617,7sIS4mHGdUBQTn0eTyRWdj,0.345,0.0122,7.0,-32.99,1.0,0.0881,129.413,3.0,romantic,2.0
24618,0YwIO4Ao6csMRcbdb5GYG8,0.181,0.0148,10.0,-35.941,0.0,0.0512,68.18,4.0,romantic,2.0
24619,52N4NR7iFylzGX5ESbJIOI,0.0649,0.0969,3.0,-24.286,0.0,0.0357,63.157,4.0,romantic,2.0
24620,2dQCcJqSEo5OZ0oJTmHp8O,0.47,0.0839,7.0,-24.603,1.0,0.384,73.35,4.0,romantic,2.0
24621,5GOlwOg3vYSU4YzhJxWKs9,0.379,0.0184,7.0,-30.635,1.0,0.0851,75.043,3.0,romantic,2.0
24622,7nXMUhYgtfeGzoNvFhelSw,0.0593,0.0718,7.0,-25.33,1.0,0.0398,62.632,4.0,romantic,2.0
24623,4UDlNCCwJtbWd0wBkrxuNc,0.551,0.00798,10.0,-23.673,1.0,0.175,79.078,4.0,romantic,2.0
24624,2D2onff4fDvMIAw21cgN2B,0.142,0.0778,11.0,-26.34,1.0,0.0318,82.895,4.0,romantic,2.0
24625,3du27GQXkOKoiYQpIsAMCY,0.347,0.126,9.0,-24.731,1.0,0.0926,120.22,4.0,romantic,2.0
24626,5seIOcBIRZir68xCkja5PS,0.397,0.0204,7.0,-29.037,1.0,0.146,65.046,3.0,romantic,2.0
24627,6S7MZJwVi01RX2N9TFUCIz,0.104,0.00538,2.0,-36.819,0.0,0.0365,90.939,5.0,romantic,2.0
24628,4XirZRZJe1vsk8yQPQ52wc,0.0742,0.0976,6.0,-19.357,1.0,0.037,78.769,3.0,romantic,2.0
24629,3z9jijaM97DAw22ThR7ef8,0.282,0.011,4.0,-34.28,1.0,0.134,72.557,4.0,romantic,2.0
24630,49ybspG0S5kCk8h8Mj4vhA,0.146,0.0575,8.0,-23.058,0.0,0.036,66.682,3.0,romantic,2.0
24631,4N6SsJonKzS4jbep0T07cN,0.174,0.0418,5.0,-25.85,1.0,0.0395,102.344,4.0,romantic,2.0
24632,4iI3lrmBgeOlcduLnWakB0,0.439,0.154,7.0,-20.892,1.0,0.444,160.132,1.0,romantic,2.0
24633,3p4kek7aN83ko8Mx2iwmdz,0.241,0.0443,6.0,-28.01,0.0,0.182,70.572,4.0,romantic,2.0
24634,3oHKRKrb5ATtDZej8P7ilG,0.404,0.0563,7.0,-26.476,1.0,0.148,89.839,4.0,romantic,2.0
24635,0ORR5pp8ym7m15vrf3dKko,0.212,0.1,7.0,-21.543,1.0,0.0701,86.111,5.0,romantic,2.0
24636,6M1DNULR94g9mNSnsG8st9,0.29,0.169,7.0,-22.115,1.0,0.133,108.015,4.0,romantic,2.0
24637,6Ej3LJhjY3umQ23BXhyovY,0.259,0.0554,7.0,-24.516,1.0,0.0657,131.687,4.0,romantic,2.0
24638,3Y3MxnIHZDjdDHZrMbhw5U,0.199,0.0436,3.0,-25.48,0.0,0.0511,73.32,3.0,romantic,2.0
